Brand,Sub Brand AS,Brand Group AS,SPGR,NART,Active NART,Description,Product Type,SPGR Status,NART Status,Barcode (Pieces),Barcode (Shrink),Barcode (Carton),Shelf Life (days),PTT per Pieces,Last Price Update,Pieces per Shrink,Pieces per Carton,Shrink per Carton,Length (Pieces),Width (Pieces),Height (Pieces),Length (Shrink),Width (Shrink),Height (Shrink),Length (Carton),Width (Carton),Height (Carton),Gross Weight per Pieces,Gross Weight per Shrink,Gross Weight per Carton,Volume per Pieces,Volume per Shrink,Volume per Carton,Product Name (TRAX),Product EAN Code (TRAX),HS Code
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Mix 10s,76109-09000-01,76109-09000-05,HP Scare Kain Elastis 10's Ass 76109,Regular,Active,Inactive,8999777761097,08999777002497,18999777761094,1080," 5,232 ",4/1/2024,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.32 Kg,2.10 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP FAB STR HL ASS 10 ID 76109,76109,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Mix 10s,76109-09000-00,76109-09000-05,HP Scare Kain Elastis 10's Ass 76109,Regular,Active,Inactive,8999777761097,08999777002497,18999777761094,1080," 2,350 ",12/31/2017,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.32 Kg,2.10 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP FAB STR HL ASS 10 ID 76109,76109,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Mix 10s,76109-00000-05,76109-09000-05,HP Scare Kain Elastis 10's Ass 76109,Regular,Active,Inactive,8999777761097,08999777002497,18999777761094,1080," 2,350 ",12/31/2017,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.32 Kg,2.10 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP FAB STR HL ASS 10 ID 76109,76109,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Mix 10s,48330-00000-45,76109-09000-05,Hansaplast Family Package,VAS,Active,Inactive,8999777761097,08999777002497,18999777761094,1080," 37,727 ",12/31/2017,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.32 Kg,2.10 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP FAB STR HL ASS 10 ID 76109,76109,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Mix 20s,48333-00066-02,48333-00066-02,Hansaplast Kain Elastis Mix 20 Lembar,Regular,Active,Active,8999777016142,,8999777017057,1080," 10,016 ",4/1/2024,0,10,0,8.00 cm,2.00 cm,10.70 cm,0.00 cm,0.00 cm,0.00 cm,22.60 cm,9.00 cm,12.70 cm,0.02 Kg,0.00 Kg,0.30 Kg,171.2 Cm³,,0.003 M³,HP ELASTIC ASSORTMENT ID 20S,47086,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Mix 20s,48333-00066-01,48333-00066-02,Hansaplast Kain Elastis Mix 20 Lembar,Regular,Active,Inactive,8999777016142,,8999777017057,1080," 10,016 ",4/1/2024,0,10,0,8.00 cm,2.00 cm,10.70 cm,0.00 cm,0.00 cm,0.00 cm,22.60 cm,9.00 cm,12.70 cm,0.02 Kg,0.00 Kg,0.30 Kg,171.2 Cm³,,0.003 M³,HP ELASTIC ASSORTMENT ID 20S,47086,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Mix 20s,48333-00066-00,48333-00066-02,HP Kain Elastis 20's Assorted,Regular,Active,Inactive,8999777016142,8999777016159,8999777016166,1080," 10,016 ",4/1/2024,10,10,1,8.00 cm,2.00 cm,10.70 cm,21.50 cm,8.50 cm,12.00 cm,22.60 cm,9.00 cm,12.70 cm,0.02 Kg,0.30 Kg,0.30 Kg,171.2 Cm³,"2,193.0 Cm³",0.003 M³,HP ELASTIC ASSORTMENT ID 20S,47086,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Toples 40x10s,48330-00211-02,48330-00211-02,Hansaplast Kain Elastis 40 x 10 Lembar Toples,Regular,Active,Active,8999777012526,,,1080," 127,802 ",4/1/2024,0,20,0,8.00 cm,0.50 cm,10.60 cm,0.00 cm,0.00 cm,0.00 cm,63.10 cm,25.90 cm,43.00 cm,0.00 Kg,0.00 Kg,10.45 Kg,42.4 Cm³,,0.070 M³,HP_2637_TOPLES,40058,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Toples 40x10s,48330-00211-00,48330-00211-02,Hansaplast Kain Elastis 40 x 10 Lembar Toples,Regular,Active,Inactive,8999777012526,,04005805251172,1080," 127,802 ",4/1/2024,0,20,0,11.50 cm,11.50 cm,20.30 cm,0.00 cm,0.00 cm,0.00 cm,63.10 cm,25.90 cm,43.00 cm,0.45 Kg,0.00 Kg,10.45 Kg,"2,684.7 Cm³",,0.070 M³,HP_2637_TOPLES,40058,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Toples 40x10s,48330-00202-00,48330-00211-02,HP Scare Kain Elastis 10's Std 2637 Toples,Regular,Active,Inactive,8999777012526,,8999777016982,1080," 127,802 ",4/1/2024,0,20,0,11.50 cm,11.50 cm,20.30 cm,0.00 cm,0.00 cm,0.00 cm,63.10 cm,25.90 cm,43.00 cm,0.45 Kg,0.00 Kg,10.45 Kg,"2,684.7 Cm³",,0.070 M³,HP_2637_TOPLES,40058,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Toples 40x10s,02637-09001-04,48330-00211-02,HP Scare Kain Elastis 10's Std 2637 Top,Regular,Active,Inactive,8999777012526,,04005805251172,1080," 127,802 ",4/1/2024,0,20,0,11.50 cm,11.50 cm,20.30 cm,0.00 cm,0.00 cm,0.00 cm,63.10 cm,25.90 cm,43.00 cm,0.45 Kg,0.00 Kg,10.45 Kg,"2,684.7 Cm³",,0.070 M³,HP FAB STR HL 65X19 10 ID TOPLES,40058,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Toples 40x10s,02637-09001-03,48330-00211-02,HP Scare Kain Elastis 10's Std 2637 Top,Regular,Active,Inactive,8999777026134,,8999777011550,1080," 127,802 ",4/1/2024,0,20,0,11.50 cm,11.50 cm,20.30 cm,0.00 cm,0.00 cm,0.00 cm,63.10 cm,25.90 cm,43.00 cm,0.45 Kg,0.00 Kg,10.45 Kg,"2,684.7 Cm³",,0.070 M³,HP FAB STR HL 65X19 10 ID TOPLES,40058,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Toples 40x10s,02637-09001-02,48330-00211-02,HP Scare Kain Elastis 10's Std 2637 Top (evolution),Regular,Active,Inactive,8999777026134,08999777002435,18999777263710,1080," 127,802 ",4/1/2024,1,20,20,11.50 cm,11.50 cm,20.30 cm,11.50 cm,11.50 cm,20.30 cm,63.10 cm,25.90 cm,43.00 cm,0.45 Kg,0.45 Kg,10.45 Kg,"2,684.7 Cm³","2,684.7 Cm³",0.070 M³,HP FAB STR HL 65X19 10 ID TOPLES,40058,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Toples 40x10s,02637-09001-01,48330-00211-02,HP Scare Kain Elastis 10's Std 2637 Top,Regular,Active,Inactive,8999777026134,08999777002435,18999777263710,1080," 100,364 ",12/31/2017,1,20,20,11.50 cm,11.50 cm,20.30 cm,11.50 cm,11.50 cm,20.30 cm,63.10 cm,25.90 cm,43.00 cm,0.45 Kg,0.45 Kg,10.45 Kg,"2,684.7 Cm³","2,684.7 Cm³",0.070 M³,HP FAB STR HL 65X19 10 ID TOPLES,40058,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Toples 40x10s,02637-09001-00,48330-00211-02,HP Scare Kain Elastis 10's Std 2637 Top,Regular,Active,Inactive,8999777026134,08999777002435,18999777263710,1080," 74,000 ",12/31/2017,1,20,20,11.50 cm,11.50 cm,20.30 cm,11.50 cm,11.50 cm,20.30 cm,63.10 cm,25.90 cm,43.00 cm,0.45 Kg,0.45 Kg,10.45 Kg,"2,684.7 Cm³","2,684.7 Cm³",0.070 M³,HP FAB STR HL 65X19 10 ID TOPLES,40058,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Toples 40x10s,48333-00002-00,48330-00211-02,HP Scare Kain Elastis 10's Std 2637 Top,Regular,Active,Inactive,8999777026134,08999777002435,18999777263710,1080," 87,500 ",12/31/2017,1,20,20,11.50 cm,11.50 cm,20.30 cm,11.50 cm,11.50 cm,20.30 cm,63.10 cm,25.90 cm,43.00 cm,0.45 Kg,0.45 Kg,10.45 Kg,"2,684.7 Cm³","2,684.7 Cm³",0.070 M³,HP FAB STR HL 65X19 10 ID TOPLES,40058,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Kain Elastis Toples 24x10s,48330-00211-03,48330-00211-03,Hansaplast Kain Elastis 24 x 10 Lembar Toples,Regular,Active,Active,8999777026134,,8999777011550,1080," 107,962 ",4/1/2024,0,20,0,11.50 cm,11.50 cm,20.30 cm,0.00 cm,0.00 cm,0.00 cm,66.60 cm,27.10 cm,39.20 cm,0.29 Kg,0.00 Kg,6.60 Kg,"2,684.7 Cm³",,0.071 M³,HP EL_FBC TOPLES 24X10 STRIPS,40123,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Aqua Protect 6s,48333-00033-04,48333-00033-04,Hansaplast Aqua Protect 6 Lembar,Regular,Active,Active,8999777007690,8999777007706,8999777007713,1800," 11,189 ",4/1/2024,10,100,10,8.00 cm,0.50 cm,10.60 cm,8.50 cm,5.50 cm,11.00 cm,29.10 cm,18.10 cm,13.20 cm,0.01 Kg,0.10 Kg,1.16 Kg,42.4 Cm³,514.3 Cm³,0.007 M³,HP AQUA PROTECT ENV ASS 6S,35280,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Aqua Protect 6s,48333-00033-03,48333-00033-04,Hansaplast Aqua Protect 6 Lembar,Regular,Active,Inactive,8999777007690,8999777007706,8999777007713,1080," 11,189 ",4/1/2024,10,100,10,8.00 cm,0.60 cm,10.60 cm,8.50 cm,5.50 cm,11.00 cm,29.10 cm,18.10 cm,13.20 cm,0.01 Kg,0.10 Kg,1.16 Kg,50.9 Cm³,514.3 Cm³,0.007 M³,HP AQUA PROTECT ENV ASS 6S,35280,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Aqua Protect 6s,48333-00033-02,48333-00033-04,HP Aqua Protect 6's,Regular,Active,Inactive,8999777007690,8999777007706,8999777007713,1800," 11,189 ",4/1/2024,10,100,10,8.00 cm,0.50 cm,11.60 cm,8.50 cm,5.50 cm,12.00 cm,29.10 cm,18.10 cm,14.20 cm,0.01 Kg,0.12 Kg,1.32 Kg,46.4 Cm³,561.0 Cm³,0.007 M³,HP AQUA PROTECT ENV ASS 6S,35280,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Aqua Protect 6s,48333-00033-01,48333-00033-04,HP Aqua Protect 6's,Regular,Active,Inactive,8999777007690,8999777007706,8999777007713,1800," 11,189 ",4/1/2024,10,100,10,8.00 cm,5.50 cm,11.60 cm,8.50 cm,5.50 cm,12.00 cm,29.10 cm,18.10 cm,14.20 cm,0.01 Kg,0.12 Kg,1.32 Kg,510.4 Cm³,561.0 Cm³,0.007 M³,HP AQUA PROTECT ENV ASS 6S,35280,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Aqua Protect 6s,48333-00033-00,48333-00033-04,HP Aqua Protect 6's,Regular,Active,Inactive,8999777007690,8999777007706,8999777007713,1800," 11,189 ",4/1/2024,10,100,10,8.00 cm,0.50 cm,10.60 cm,8.50 cm,5.50 cm,11.00 cm,28.70 cm,17.80 cm,12.00 cm,0.01 Kg,0.10 Kg,1.16 Kg,42.4 Cm³,514.3 Cm³,0.006 M³,HP AQUA PROTECT ENV ASS 6'S,35280,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Frozen 10s,40556-09000-04,40556-09000-04,Hansaplast Disney Frozen 10 Lembar,Regular,Active,Active,8999777009014,8999777009021,8999777009038,1080," 9,110 ",5/1/2024,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.58 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP DISNEY FROZEN 10S ASSORTED FWD,40556,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Frozen 10s,40556-09000-03,40556-09000-04,Hansaplast Disney Frozen 10 Lembar,Regular,Active,Active,8999777009014,8999777009021,8999777009038,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,0.50 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,42.4 Cm³,"1,692.9 Cm³",0.012 M³,HP DISNEY FROZEN 10S ASSORTED FWD,40556,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Frozen 10s,40556-09000-02,40556-09000-04,HP Disney Frozen 7's,Regular,Active,Inactive,8999777009014,8999777009021,8999777009038,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,0.60 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,50.9 Cm³,"1,692.9 Cm³",0.012 M³,HP DISNEY FROZEN 10S ASSORTED,40556,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Frozen 10s,40556-09000-01,40556-09000-04,HP Disney Frozen 7's,Regular,Active,Inactive,8999777009014,8999777009021,8999777009038,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,0.60 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,50.9 Cm³,"1,692.9 Cm³",0.012 M³,HP DISNEY FROZEN 10S ASSORTED,40556,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Frozen 10s,40556-09000-00,40556-09000-04,HP Disney Frozen 7's,Regular,Active,Inactive,8999777009014,8999777009021,8999777009038,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,0.50 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,42.4 Cm³,"1,692.9 Cm³",0.012 M³,HP DISNEY FROZEN 10S ASSORTED,40556,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Frozen 10s,48333-00044-00,40556-09000-04,HP Disney Frozen 7's,Regular,Active,Inactive,8999777009014,8999777009021,8999777009038,1080," 8,676 ",4/1/2024,30,180,6,8.00 cm,0.50 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.20 Kg,1.37 Kg,42.4 Cm³,"1,692.9 Cm³",0.012 M³,HP DISNEY FROZEN 7'S ASSORTED,44989,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Mickey 10s,48670-09000-03,48670-09000-02,Hansaplast Disney Mickey 10 Lembar,Regular,Active,Active,4005800034473,4005800209512,8999777011161,1080," 9,110 ",5/1/2024,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.58 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP MICKEY 10S ASSORTED FWD,48670,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Mickey 10s,48670-09000-02,48670-09000-02,Hansaplast Disney Mickey 10 Lembar,Regular,Active,Active,4005800034473,4005800209512,8999777011161,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,0.50 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,42.4 Cm³,"1,692.9 Cm³",0.012 M³,HP MICKEY 10S ASSORTED FWD,48670,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Mickey 10s,48670-09000-01,48670-09000-02,HP Ju 55X19 Mickey & Friends 10's,Regular,Active,Inactive,4005800034473,4005800209512,8999777011161,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,0.60 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,50.9 Cm³,"1,692.9 Cm³",0.012 M³,HP MICKEY 10S ASSORTED,48670,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Mickey 10s,48670-09000-00,48670-09000-02,HP Ju 55X19 Mickey & Friends 10's,Regular,Active,Inactive,4005800034473,4005800209512,8999777011161,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,0.60 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.00 Kg,0.24 Kg,1.62 Kg,50.9 Cm³,"1,692.9 Cm³",0.012 M³,HP MICKEY 10S ASSORTED,48670,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Mickey 10s,10670-09005-00,48670-09000-02,HP Ju 55X19 Mickey & Friends 10's (evolution),Regular,Active,Inactive,4005800034473,,8999777011079,1080," 9,110 ",4/1/2024,0,180,0,8.00 cm,9.30 cm,10.60 cm,0.00 cm,0.00 cm,0.00 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.00 Kg,1.56 Kg,788.6 Cm³,,0.012 M³,HP JU 55X19 COL MICKEY & FRIENDS 10S,48670,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Mickey 10s,10670-09004-00,48670-09000-02,HP Ju 55X19 Mickey & Friends 10's (evolution),Regular,Active,Inactive,4005800034473,04005801034472,04005802034471,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.23 Kg,1.56 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP JU 55X19 COL MICKEY & FRIENDS 10'S,48670,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Mickey 10s,10670-09003-00,48670-09000-02,HP Ju 55X19 Mickey & Friends 10's,Regular,Active,Inactive,4005800034473,04005801034472,04005802034471,1080," 5,091 ",12/31/2017,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.23 Kg,1.56 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP JU 55X19 COL MICKEY & FRIENDS 10'S,48670,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Mickey 10s,10670-09001-00,48670-09000-02,HP Ju 55X19 Col Mickey & Friends 10's,Regular,Active,Inactive,4005800034473,04005801034472,04005802034471,1080," 3,500 ",12/31/2017,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.23 Kg,1.56 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP JU 55X19 COL MICKEY & FRIENDS 10'S,48670,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Mickey 10s,10670-09000-00,48670-09000-02,HP Ju 55X19 Col 10 Es Mickey & Friends,Regular,Active,Inactive,4005800034473,04005801034472,04005802034471,1080," 10,909 ",12/31/2017,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.23 Kg,1.56 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP JU 55X19 COL MICKEY & FRIENDS 10'S,48670,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Mickey 10s,48330-00000-46,48670-09000-02,HP Ju Disney Mickey & Princess 24's,VAS,Active,Inactive,4005800034473,04005801034472,04005802034471,1080," 21,818 ",12/31/2017,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.23 Kg,1.56 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP JU 55X19 COL MICKEY & FRIENDS 10'S,48670,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Princess 10s,48671-09000-02,48671-09000-02,Hansaplast Disney Princess 10 Lembar,Regular,Discontinue,Inactive,4005800034466,4005800209499,8999777011154,1080," 7,651 ",4/1/2024,30,180,6,8.00 cm,0.50 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,42.4 Cm³,"1,692.9 Cm³",0.012 M³,HP PRINCESS 10S ASSORTED FWD,48671,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Princess 10s,48671-09000-01,48671-09000-02,HP Ju 55X19 Princess 10's,Regular,Discontinue,Inactive,4005800034466,4005800209499,8999777011154,1080," 7,651 ",4/1/2024,30,180,6,8.00 cm,0.60 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,50.9 Cm³,"1,692.9 Cm³",0.012 M³,HP PRINCESS 10S ASSORTED,48671,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Princess 10s,48671-09000-00,48671-09000-02,HP Ju 55X19 Princess 10's,Regular,Discontinue,Inactive,4005800034466,4005800209499,8999777011154,1080," 7,651 ",4/1/2024,30,180,6,8.00 cm,0.60 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,50.9 Cm³,"1,692.9 Cm³",0.012 M³,HP PRINCESS 10S ASSORTED,48671,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Princess 10s,10661-09007-00,48671-09000-02,HP Ju 55X19 Princess 10's,Regular,Discontinue,Inactive,4005800034466,,8999777011062,1080," 7,651 ",4/1/2024,0,180,0,8.00 cm,9.30 cm,10.60 cm,0.00 cm,0.00 cm,0.00 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.00 Kg,1.56 Kg,788.6 Cm³,,0.012 M³,HP JU 55X19 COL PRINCESS 10S,48671,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Princess 10s,10661-09006-00,48671-09000-02,HP Ju 55X19 Princess 10's (evolution),Regular,Discontinue,Inactive,4005800034466,04005801034465,04005802034464,1080," 7,651 ",4/1/2024,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.23 Kg,1.56 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP JU 55X19 COL PRINCESS 10'S,48671,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Princess 10s,10661-09005-00,48671-09000-02,HP Ju 55X19 Princess 10's,Regular,Discontinue,Inactive,4005800034466,04005801034465,04005802034464,1080," 5,091 ",12/31/2017,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.23 Kg,1.56 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP JU 55X19 COL PRINCESS 10'S,48671,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Princess 10s,10661-09004-00,48671-09000-02,HP Ju 55X19 Col Princess 10's,Regular,Discontinue,Inactive,4005800034466,04005801034465,04005802034464,1080," 3,500 ",12/31/2017,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.23 Kg,1.56 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP JU 55X19 COL PRINCESS 10'S,48671,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Princess 10s,10661-09003-00,48671-09000-02,HP Ju Col 10 Es Princess,Regular,Discontinue,Inactive,4005800034466,04005801034465,04005802034464,1080," 10,909 ",12/31/2017,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.23 Kg,1.56 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP JU 55X19 COL PRINCESS 10'S,48671,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Disney Marvel Avengers 10s,48333-00067-03,48333-00067-02,Hansaplast Disney Marvel 10 Lembar,Regular,Active,Active,8999777016173,8999777016180,8999777016197,1080," 9,110 ",5/1/2024,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.58 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP MARVEL AVENGERS 10S ASSORTED FWD,40056,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Disney Marvel Avengers 10s,48333-00067-02,48333-00067-02,Hansaplast Disney Marvel 10 Lembar,Regular,Active,Active,8999777016173,8999777016180,8999777016197,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,0.50 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,42.4 Cm³,"1,692.9 Cm³",0.012 M³,HP MARVEL AVENGERS 10S ASSORTED FWD,40056,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Disney Marvel Avengers 10s,48333-00067-01,48333-00067-02,HP Disney Marvel Avengers 10's,Regular,Active,Inactive,8999777016173,8999777016180,8999777016197,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,0.60 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,50.9 Cm³,"1,692.9 Cm³",0.012 M³,HP MARVEL AVENGERS 10S ASSORTED,40056,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Disney Marvel Avengers 10s,48333-00067-00,48333-00067-02,HP Disney Marvel Avengers 10's,Regular,Active,Inactive,8999777016173,8999777016180,8999777016197,1080," 9,110 ",4/1/2024,30,180,6,8.00 cm,0.60 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.24 Kg,1.62 Kg,50.9 Cm³,"1,692.9 Cm³",0.012 M³,HP DISNEY AVENGER 10S ASSORTED,40056,3005.90.90
Hansaplast,Wound,Wound Plasters,HP Cars 10s,48581-09002-00,48581-09002-00,Hansaplast Disney Cars 10 Lembar,Regular,Discontinue,Inactive,4005800043857,04005801043856,04005802043855,1080," 5,091 ",12/31/2022,30,180,6,8.00 cm,9.30 cm,10.60 cm,16.70 cm,9.30 cm,10.90 cm,30.10 cm,17.90 cm,23.20 cm,0.01 Kg,0.23 Kg,1.56 Kg,788.6 Cm³,"1,692.9 Cm³",0.012 M³,HP CARS ASS 55X19 10'S,40071,3005.90.90
